time,speed(m/s),num_sats
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190514,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190515,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190516,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190517,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190518,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190519,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190520,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190521,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190522,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190523,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190524,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190525,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190526,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190527,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190528,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190529,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190530,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190531,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
19691231_190532,     0, 9
